image_name,0,1,2,3,4
img1258.png,0,482,75,554,plane
img1258.png,222,610,288,670,plane
img1259.png,647,284,746,381,plane
img1259.png,857,349,956,449,plane
img1259.png,523,319,556,350,plane
img1259.png,949,191,1000,276,plane
img1259.png,638,222,686,270,plane
img1259.png,957,521,1000,584,plane
img1259.png,829,293,887,354,plane
img1260.png,110,203,158,253,plane
img1261.png,185,17,275,106,plane
img1261.png,550,168,590,209,plane
img1261.png,39,348,109,420,plane
img1261.png,114,20,177,85,plane
img1261.png,337,75,392,133,plane
img1262.png,448,373,550,478,plane
img1263.png,882,660,977,700,plane
img1263.png,292,259,345,314,plane
img1263.png,916,419,1000,502,plane
img1264.png,219,235,302,316,plane
img1264.png,395,99,463,169,plane
img1264.png,378,291,423,336,plane
img1264.png,187,278,292,382,plane
img1264.png,112,61,170,122,plane
img1264.png,155,303,200,349,plane
img1264.png,326,118,394,193,plane
img1264.png,568,218,649,290,plane
img1264.png,0,229,80,319,plane
img1265.png,748,288,826,366,plane
img1265.png,374,499,440,566,plane
img1265.png,624,203,706,284,plane
img1265.png,451,224,499,268,plane
img1266.png,224,244,293,314,plane
img1266.png,196,421,239,461,plane
img1266.png,113,127,194,209,plane
img1266.png,400,84,459,147,plane
img1266.png,213,347,276,404,plane
img1266.png,245,210,281,244,plane
img1266.png,423,304,502,385,plane
img1266.png,81,0,134,22,plane
img1266.png,487,257,557,330,plane
img1267.png,224,291,306,374,plane
img1267.png,153,14,205,70,plane
img1267.png,577,182,653,260,plane
img1268.png,0,130,43,189,plane
img1268.png,388,328,444,385,plane
img1268.png,170,218,271,316,plane
img1268.png,33,171,118,259,plane
img1268.png,0,68,75,151,plane
img1268.png,57,278,108,329,plane
img1268.png,437,249,509,320,plane
img1268.png,100,514,141,553,plane
img1268.png,174,70,210,108,plane
img1268.png,446,259,500,313,plane
img1268.png,560,339,637,419,plane
img1269.png,449,242,539,333,plane
img1269.png,547,152,589,193,plane
img1269.png,138,36,219,122,plane
img1269.png,305,0,403,93,plane
img1269.png,565,169,620,222,plane
img1269.png,628,63,708,142,plane
img1270.png,863,401,962,498,plane
img1270.png,402,371,476,449,plane
img1270.png,540,247,611,316,plane
img1271.png,102,429,191,517,plane
img1271.png,133,686,181,700,plane
img1271.png,215,424,300,510,plane
img1272.png,0,852,-123,700,plane
img1272.png,337,296,386,346,plane
img1272.png,0,761,-174,700,plane
img1273.png,341,509,426,598,plane
img1273.png,765,315,799,354,plane
img1274.png,432,65,484,120,plane
img1274.png,284,153,346,214,plane
img1274.png,714,293,816,396,plane
img1274.png,796,275,861,339,plane
img1274.png,872,135,930,193,plane
img1274.png,972,265,1000,343,plane
img1274.png,862,61,959,158,plane
img1275.png,451,10,539,99,plane
img1275.png,637,220,694,278,plane
img1276.png,258,448,316,500,plane
img1276.png,509,662,576,700,plane
img1276.png,227,333,268,375,plane
img1276.png,342,584,434,674,plane
img1276.png,255,486,353,586,plane
img1277.png,297,219,368,288,plane
img1277.png,439,585,483,627,plane
img1277.png,57,476,138,553,plane
img1277.png,227,584,317,676,plane
img1277.png,170,509,232,571,plane
img1277.png,493,417,525,446,plane
img1277.png,143,276,242,378,plane
img1277.png,607,48,670,111,plane
img1277.png,201,600,240,641,plane
img1277.png,114,197,205,288,plane
img1278.png,575,295,665,385,plane
img1278.png,944,196,1000,272,plane
img1278.png,791,295,857,359,plane
img1278.png,808,67,851,110,plane
img1278.png,510,54,554,95,plane
img1278.png,439,0,490,29,plane
img1279.png,770,346,817,397,plane
img1279.png,290,211,325,244,plane
img1279.png,877,254,929,307,plane
img1279.png,826,205,903,278,plane
img1279.png,756,319,792,354,plane
img1279.png,724,327,755,358,plane
img1279.png,278,176,329,229,plane
img1279.png,570,183,625,235,plane
img1279.png,422,401,523,498,plane
img1279.png,318,68,378,130,plane
img1280.png,126,587,219,678,plane
img1280.png,397,673,480,700,plane
img1280.png,0,720,-79,700,plane
img1281.png,381,378,484,482,plane
img1281.png,70,416,149,497,plane
img1281.png,253,264,314,326,plane
img1281.png,403,0,504,37,plane
img1281.png,270,316,336,382,plane
img1281.png,442,355,513,431,plane
img1281.png,273,235,306,267,plane
img1282.png,66,355,145,430,plane
img1282.png,360,305,414,361,plane
img1282.png,421,475,470,524,plane
img1282.png,421,380,481,445,plane
img1282.png,645,660,686,699,plane
img1282.png,607,494,662,544,plane
img1282.png,110,612,204,700,plane
img1282.png,375,257,473,357,plane
img1282.png,562,666,624,700,plane
img1282.png,720,243,796,321,plane
img1282.png,97,661,148,700,plane
img1282.png,426,484,467,524,plane
img1282.png,387,376,435,425,plane
img1283.png,39,8,95,61,plane
img1283.png,97,97,184,183,plane
img1283.png,888,154,931,199,plane
img1283.png,768,147,835,213,plane
img1283.png,749,112,854,218,plane
img1283.png,768,177,822,230,plane
img1283.png,615,325,701,413,plane
img1283.png,373,82,453,163,plane
img1283.png,804,154,872,223,plane
img1283.png,73,222,147,296,plane
img1284.png,441,325,489,371,plane
img1284.png,139,619,180,661,plane
img1285.png,706,387,751,431,plane
img1285.png,656,632,736,700,plane
img1285.png,0,410,34,468,plane
img1286.png,261,188,303,228,plane
img1286.png,943,286,1000,345,plane
img1286.png,764,605,823,667,plane
img1286.png,567,278,663,379,plane
img1286.png,863,654,967,700,plane
img1287.png,745,190,847,293,plane
img1287.png,444,280,505,338,plane
img1287.png,722,418,800,497,plane
img1287.png,374,198,432,254,plane
img1287.png,757,289,812,343,plane
img1287.png,712,459,804,550,plane
img1287.png,459,348,529,417,plane
img1287.png,910,423,950,463,plane
img1287.png,464,506,511,550,plane
img1288.png,514,457,609,548,plane
img1289.png,485,656,563,700,plane
img1289.png,588,430,658,503,plane
img1289.png,443,654,545,700,plane
img1289.png,435,679,512,700,plane
img1290.png,858,318,932,389,plane
img1290.png,657,474,747,563,plane
img1290.png,426,428,484,487,plane
img1290.png,266,560,325,617,plane
img1290.png,274,616,347,691,plane
img1290.png,407,488,469,549,plane
img1290.png,791,359,889,456,plane
img1291.png,420,219,467,264,plane
img1291.png,372,338,419,384,plane
img1292.png,839,378,915,457,plane
img1292.png,194,34,280,124,plane
img1292.png,114,504,156,544,plane
img1293.png,176,504,246,565,plane
img1293.png,52,296,121,361,plane
img1293.png,86,457,153,523,plane
img1293.png,265,456,295,488,plane
img1293.png,80,603,145,665,plane
img1293.png,0,391,44,438,plane
img1293.png,676,233,716,275,plane
img1294.png,155,477,212,534,plane
img1295.png,352,313,420,382,plane
img1295.png,384,324,469,410,plane
img1295.png,90,220,185,314,plane
img1296.png,318,527,351,561,plane
img1296.png,462,459,542,537,plane
img1296.png,21,290,102,375,plane
img1297.png,500,245,560,304,plane
img1297.png,229,0,282,30,plane
img1297.png,534,347,575,388,plane
img1297.png,268,203,362,299,plane
img1297.png,495,0,580,43,plane
img1297.png,382,7,455,84,plane
img1297.png,303,280,374,348,plane
img1297.png,63,57,151,142,plane
img1298.png,14,306,80,371,plane
img1299.png,842,187,945,290,plane
img1299.png,129,111,209,192,plane
img1299.png,272,64,347,140,plane
img1299.png,414,371,470,427,plane
img1299.png,493,140,575,212,plane
img1299.png,589,276,658,343,plane
img1299.png,641,197,688,244,plane
img1300.png,579,268,623,311,plane
img1300.png,890,390,962,463,plane
img1300.png,895,32,949,87,plane
img1300.png,591,249,668,329,plane
img1300.png,700,211,752,266,plane
img1300.png,640,0,739,96,plane
img1300.png,635,0,701,22,plane
img1300.png,965,216,1000,261,plane
img1300.png,928,108,1000,180,plane
img1300.png,693,336,793,435,plane
img1300.png,941,323,1000,385,plane
img1301.png,475,289,531,342,plane
img1301.png,343,347,394,399,plane
img1301.png,191,116,262,188,plane
img1301.png,753,148,829,224,plane
img1301.png,738,339,776,376,plane
img1301.png,463,212,539,289,plane
img1301.png,484,345,574,432,plane
img1301.png,359,181,443,260,plane
img1301.png,235,98,296,159,plane
img1301.png,932,398,1000,480,plane
img1302.png,485,37,564,118,plane
img1302.png,571,356,668,450,plane
img1302.png,734,509,837,614,plane
img1302.png,421,84,483,148,plane
img1302.png,643,119,712,188,plane
img1302.png,456,494,527,566,plane
img1302.png,493,200,567,269,plane
img1302.png,862,101,911,149,plane
img1302.png,453,103,504,153,plane
img1303.png,736,640,790,696,plane
img1303.png,1,569,74,640,plane
img1303.png,279,137,340,201,plane
img1303.png,281,665,326,700,plane
img1303.png,362,496,456,589,plane
img1303.png,310,162,370,222,plane
img1303.png,557,549,606,599,plane
img1303.png,525,225,587,283,plane
img1303.png,438,639,517,700,plane
img1303.png,637,555,707,628,plane
img1303.png,260,460,323,527,plane
img1304.png,846,366,911,434,plane
img1304.png,784,403,886,507,plane
img1304.png,502,602,544,646,plane
img1304.png,535,331,606,402,plane
img1304.png,257,334,300,375,plane
img1304.png,143,205,249,310,plane
img1304.png,688,437,735,491,plane
img1304.png,245,618,307,682,plane
img1304.png,288,293,343,348,plane
img1304.png,721,218,824,322,plane
img1304.png,364,625,432,690,plane
img1305.png,438,375,471,407,plane
img1305.png,303,490,360,549,plane
img1305.png,647,586,713,654,plane
img1305.png,289,383,376,468,plane
img1306.png,354,367,400,413,plane
img1306.png,650,205,749,302,plane
img1306.png,148,302,205,357,plane
img1306.png,0,451,55,553,plane
img1306.png,453,495,494,538,plane
img1306.png,0,410,74,490,plane
img1306.png,332,468,401,539,plane
img1306.png,275,266,377,370,plane
img1306.png,0,608,60,681,plane
img1307.png,0,744,-228,700,plane
img1308.png,653,665,726,700,plane
img1308.png,756,393,827,468,plane
img1308.png,1011,801,1000,700,plane
img1308.png,485,442,577,538,plane
img1308.png,554,594,647,684,plane
img1309.png,111,401,196,492,plane
img1309.png,709,364,790,449,plane
img1309.png,326,86,387,151,plane
img1309.png,754,543,796,583,plane
img1309.png,304,129,367,193,plane
img1309.png,687,22,731,65,plane
img1309.png,910,293,964,351,plane
img1309.png,701,106,755,157,plane
img1309.png,234,228,334,328,plane
img1309.png,220,510,295,583,plane
img1310.png,223,377,296,451,plane
img1310.png,680,476,744,537,plane
img1310.png,271,463,328,521,plane
img1310.png,39,296,118,374,plane
img1310.png,370,562,450,642,plane
img1310.png,44,588,129,672,plane
img1310.png,352,471,394,513,plane
img1311.png,99,186,132,221,plane
img1311.png,3,277,39,312,plane
img1311.png,571,88,657,177,plane
img1311.png,630,276,724,372,plane
img1311.png,0,393,42,445,plane
img1311.png,552,482,639,567,plane
img1311.png,676,50,775,151,plane
img1312.png,238,526,281,569,plane
img1312.png,181,554,272,641,plane
img1312.png,653,496,720,566,plane
img1313.png,590,498,671,575,plane
img1313.png,287,240,362,314,plane
img1314.png,708,218,766,280,plane
img1314.png,224,294,302,374,plane
img1314.png,376,345,428,395,plane
img1314.png,727,0,766,31,plane
img1314.png,471,73,572,173,plane
img1314.png,687,118,738,169,plane
img1314.png,415,333,504,424,plane
img1315.png,579,474,627,522,plane
img1315.png,910,499,996,584,plane
img1315.png,811,520,896,596,plane
img1315.png,627,197,703,273,plane
img1315.png,524,429,629,536,plane
img1316.png,635,205,679,251,plane
img1316.png,514,308,602,404,plane
img1316.png,652,0,723,42,plane
img1316.png,454,302,505,354,plane
img1316.png,882,334,965,417,plane
img1316.png,657,285,747,374,plane
img1317.png,93,298,175,380,plane
img1317.png,469,319,537,385,plane
img1317.png,522,422,623,522,plane
img1317.png,6,577,90,663,plane
img1318.png,426,379,530,480,plane
img1318.png,827,305,911,390,plane
img1318.png,918,121,954,155,plane
img1318.png,557,277,644,367,plane
img1319.png,133,458,241,566,plane
img1320.png,457,522,505,570,plane
img1320.png,455,214,502,263,plane
img1320.png,639,547,678,587,plane
img1320.png,495,143,553,199,plane
img1320.png,605,438,653,484,plane
img1320.png,636,479,699,544,plane
img1321.png,406,272,481,344,plane
img1321.png,102,0,148,14,plane
img1321.png,351,266,421,338,plane
img1321.png,407,142,444,181,plane
img1321.png,34,250,130,347,plane
img1321.png,501,244,548,292,plane
img1321.png,394,0,500,28,plane
img1321.png,412,352,486,430,plane
img1321.png,318,72,382,142,plane
img1321.png,277,76,344,142,plane
img1321.png,351,390,413,454,plane
img1322.png,469,491,573,598,plane
img1322.png,541,540,631,632,plane
img1322.png,750,169,835,256,plane
img1322.png,863,79,958,175,plane
img1323.png,517,556,609,647,plane
img1323.png,212,495,295,578,plane
img1323.png,150,267,234,355,plane
img1324.png,218,182,319,281,plane
img1324.png,39,67,122,153,plane
img1324.png,367,439,436,508,plane
img1324.png,198,0,287,47,plane
img1324.png,118,261,180,322,plane
img1324.png,72,116,120,166,plane
img1325.png,418,419,481,474,plane
img1325.png,1039,778,1000,700,plane
img1325.png,748,360,806,420,plane
img1326.png,458,627,527,691,plane
img1326.png,381,536,463,618,plane
img1327.png,591,583,639,633,plane
img1327.png,130,625,185,680,plane
img1327.png,109,183,154,228,plane
img1327.png,558,537,668,646,plane
img1327.png,27,175,113,259,plane
img1327.png,179,306,228,355,plane
img1327.png,558,581,621,645,plane
img1327.png,497,412,548,461,plane
img1328.png,836,171,867,201,plane
img1328.png,324,518,368,561,plane
img1328.png,506,362,569,421,plane
img1328.png,356,459,446,549,plane
img1328.png,653,406,746,497,plane
img1328.png,441,676,473,700,plane
img1328.png,622,572,677,627,plane
img1329.png,804,443,912,550,plane
img1329.png,573,377,616,420,plane
img1329.png,471,310,538,374,plane
img1329.png,395,611,461,686,plane
img1329.png,721,446,817,547,plane
img1329.png,733,667,794,700,plane
img1330.png,183,533,226,578,plane
img1330.png,79,469,137,526,plane
img1330.png,832,590,919,677,plane
img1330.png,326,475,381,532,plane
img1330.png,760,670,823,700,plane
img1330.png,441,526,509,591,plane
img1330.png,452,449,532,529,plane
img1331.png,235,225,292,280,plane
img1331.png,807,32,887,113,plane
img1331.png,852,0,934,41,plane
img1332.png,678,220,768,312,plane
img1332.png,692,140,740,188,plane
img1332.png,592,66,658,133,plane
img1332.png,407,382,490,464,plane
img1332.png,734,503,771,538,plane
img1332.png,853,323,894,365,plane
img1332.png,721,557,794,633,plane
img1332.png,881,258,959,334,plane
img1332.png,448,242,520,312,plane
img1332.png,590,303,694,408,plane
img1332.png,653,528,724,595,plane
img1333.png,708,487,754,532,plane
img1333.png,340,678,426,700,plane
img1333.png,494,538,539,583,plane
img1334.png,261,245,332,316,plane
img1334.png,601,573,689,664,plane
img1334.png,669,374,778,483,plane
img1334.png,676,303,775,404,plane
img1334.png,695,672,749,700,plane
img1334.png,397,344,487,436,plane
img1334.png,149,342,216,411,plane
img1334.png,820,389,887,460,plane
img1334.png,231,297,300,361,plane
img1334.png,742,447,805,511,plane
img1334.png,148,273,227,352,plane
img1334.png,89,351,161,420,plane
img1335.png,634,464,675,504,plane
img1335.png,954,137,1000,202,plane
img1335.png,948,435,1000,508,plane
img1335.png,704,658,757,700,plane
img1335.png,671,137,758,221,plane
img1335.png,420,407,477,463,plane
img1335.png,963,370,1000,422,plane
img1336.png,721,81,807,169,plane
img1336.png,147,31,222,110,plane
img1336.png,389,274,484,371,plane
img1336.png,230,0,308,47,plane
img1336.png,0,254,84,357,plane
img1336.png,7,36,62,90,plane
img1337.png,973,306,1000,380,plane
img1337.png,342,453,379,491,plane
img1337.png,529,371,578,418,plane
img1337.png,328,323,434,427,plane
img1337.png,392,396,440,446,plane
img1337.png,442,24,528,107,plane
img1337.png,612,176,672,238,plane
img1337.png,743,396,848,501,plane
img1337.png,452,506,499,554,plane
img1338.png,315,314,396,397,plane
img1338.png,520,212,572,262,plane
img1338.png,52,322,92,362,plane
img1338.png,390,186,481,284,plane
img1338.png,329,172,411,252,plane
img1338.png,387,600,461,677,plane
img1339.png,0,720,-154,700,plane
img1339.png,73,281,146,358,plane
img1339.png,235,334,304,403,plane
img1339.png,426,342,470,385,plane
img1339.png,108,501,156,551,plane
img1339.png,499,376,556,436,plane
img1340.png,509,412,601,504,plane
img1340.png,485,418,544,474,plane
img1340.png,793,396,834,438,plane
img1340.png,461,443,565,545,plane
img1340.png,563,223,654,318,plane
img1340.png,240,331,298,386,plane
img1340.png,50,141,128,220,plane
img1340.png,57,445,120,511,plane
img1341.png,379,290,464,372,plane
img1341.png,215,373,260,417,plane
img1341.png,525,469,603,544,plane
img1341.png,541,210,594,271,plane
img1341.png,147,399,198,449,plane
img1341.png,807,333,891,416,plane
img1342.png,406,562,484,647,plane
img1342.png,610,417,680,482,plane
img1342.png,0,104,85,206,plane
img1342.png,616,327,681,398,plane
img1342.png,544,248,652,354,plane
img1342.png,611,314,714,417,plane
img1342.png,385,395,443,451,plane
img1342.png,749,295,789,335,plane
img1343.png,696,42,736,79,plane
img1344.png,571,393,642,463,plane
img1344.png,724,175,823,278,plane
img1344.png,385,298,435,344,plane
img1344.png,671,387,763,481,plane
img1345.png,670,488,703,523,plane
img1345.png,211,373,272,437,plane
img1345.png,157,473,200,522,plane
img1345.png,503,402,540,438,plane
img1345.png,73,381,109,420,plane
